lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.7723762376237624;0.008318050617522634;0.0017813406201776225;-0.0005175208110573168;[8 8 8 10 10];[0.301395461729092, 0.11062770896431626, 0.26716333130055553, 0.1731187530214667, 0.14769474498456941];true
0.7723762376237624;0.00808566250092771;0.0016140675597646204;-0.0005938214906840594;[10 3 23 23 3];[0.12850120187479305, 0.2399739484591242, 0.1929586384557535, 0.21943733929363038, 0.219128871916699];false
0.7723762376237624;0.008072554893982762;0.0016020576036826402;-0.000600114092568128;[3 3 23 8 23];[0.22706756378087245, 0.1912183914709873, 0.22664531023439585, 0.20691002093368774, 0.14815871358005675];false
0.7822772277227723;0.008357132862205522;0.0016043753351291784;-0.0005644718456568616;[8 1 1 14 8];[0.2367917594695139, 0.22387470089668654, 0.1, 0.23278603937813477, 0.2065475002556648];false
0.7822772277227723;0.00833526513672917;0.001622430710355718;-0.0005455864349650408;[1 1 8 8 1];[0.1, 0.1, 0.34864011856623656, 0.1502238150171964, 0.301136066416567];false
0.7822772277227723;0.007812954614596256;0.0012123894032059874;-0.0007526335171056097;[1 19 8 16 16];[0.18819800495071948, 0.166149167511593, 0.20619239111654084, 0.24050266108762797, 0.19895777533351866];false
0.7822772277227723;0.007101270920382852;0.001063414800238135;-0.0007142232096277607;[1 16 30 19 16];[0.21666665592779022, 0.23009839174392055, 0.2317547828362203, 0.13400106029905695, 0.18747910919301208];false
0.7822772277227723;0.007826965129341869;0.0012983034874329636;-0.0006884752935856359;[16 8 14 16 16];[0.1, 0.20257823927523194, 0.25973170011126445, 0.22112382233458136, 0.21656623827892224];false
0.7822772277227723;0.010095116456729973;0.0016738547712845475;-0.0008885182713297027;[8 1 1 1 1];[0.20530227820534053, 0.1936670687280192, 0.16373559638193547, 0.20185607742491418, 0.23543897925979063];false
0.7822772277227723;0.008772287456616228;0.0016192352931185213;-0.0006432358481356084;[1 8 1 1 8];[0.22280142808698833, 0.25445337366568477, 0.1, 0.2352552501486844, 0.1874899480986426];false
0.7822772277227723;0.009315990929568621;0.0016067480168400496;-0.0007713809874324914;[8 1 1 19 1];[0.20571180997330307, 0.2673885676876493, 0.27286044186529734, 0.15403918047375026, 0.1];false
0.7822772277227723;0.008854300380540452;0.0016119240024635626;-0.0006668113854795884;[1 8 1 8 1];[0.15622277563591347, 0.2499824387854589, 0.1, 0.2862041264037537, 0.20759065917487396];false
0.7822772277227723;0.010062466114070901;0.0017023777225134754;-0.0008590966929963308;[1 8 1 1 1];[0.2153548371200032, 0.21400903624776, 0.22254499791780724, 0.1383926069690235, 0.2096985217454061];false
0.7822772277227723;0.008918225053903672;0.0016803930510204696;-0.0006271674650912317;[19 19 1 8 1];[0.1, 0.21136587680196667, 0.1, 0.1, 0.48863412319803334];false
0.7822772277227723;0.010213481527129996;0.0016971477919485076;-0.0008960674429676931;[1 1 1 8 1];[0.21244695607646208, 0.2067099902495833, 0.19503233309856657, 0.17373825943200094, 0.21207246114338704];false
0.7822772277227723;0.00859005789785803;0.0016429939264952305;-0.0005849744855595037;[8 1 8 8 1];[0.2129654367859637, 0.1817300020706035, 0.18014261669437634, 0.21354317375751877, 0.21161877069153764];false
0.7822772277227723;0.009176695453429163;0.0016225587110692975;-0.0007286848441517035;[1 19 8 1 1];[0.24760159011408997, 0.23481592952084182, 0.16001283891990506, 0.25756964144516314, 0.1];false
0.7822772277227723;0.009554835136897685;0.0017428360220104512;-0.0007169242629835081;[1 19 1 19 1];[0.18520296825998914, 0.1652651812364028, 0.2295618714289394, 0.1841121155908805, 0.23585786348378807];false
0.7822772277227723;0.010865;0.0019201923999999989;-0.000863435133425743;[1 1 1 1 1];[0.21286235708196832, 0.20655880030480256, 0.21067228076916786, 0.21996789550329268, 0.14993866634076847];false
0.7822772277227723;0.009314255452280049;0.0017957118410708724;-0.0006231810379468178;[1 19 1 19 1];[0.23996106873387507, 0.20324003518371409, 0.1, 0.21029184420827296, 0.24650705187413793];false
0.7822772277227723;0.00873199556816062;0.001663457939889838;-0.0005998690169619397;[1 1 8 19 8];[0.1, 0.1, 0.2676197250866943, 0.2739707670046315, 0.25840950790867423];false
0.7822772277227723;0.008409951546304511;0.0016100500350057492;-0.0005715324874993259;[1 8 8 1 1];[0.21316727126614554, 0.1, 0.24532041234786964, 0.18868124689972576, 0.25283106948625905];false
0.7822772277227723;0.009436038305120829;0.0016038057388500747;-0.0007998197119115107;[8 1 19 1 1];[0.24644311863444548, 0.17711864695605845, 0.1, 0.23014248099459284, 0.24629575341490326];false
0.7822772277227723;0.009576360621628508;0.001610485870007619;-0.0008251453611911772;[1 1 8 8 1];[0.18577958410497408, 0.2435390284819968, 0.2436371675657311, 0.1, 0.22704421984729803];false
0.7822772277227723;0.009401690855385607;0.0016263349516616034;-0.0007747173997935267;[1 1 8 8 1];[0.22526411652125883, 0.22002739150190959, 0.23112817096461577, 0.1590876009325554, 0.16449272007966032];false
0.7822772277227723;0.009191282336591541;0.0016201590709534793;-0.0007337379246100354;[1 8 1 8 8];[0.20068109126662628, 0.19298583603292263, 0.2456436189756294, 0.19806096223441672, 0.16262849149040495];false
0.7822772277227723;0.008814471664906011;0.0016191076573510142;-0.0006525201574651438;[8 1 1 1 8];[0.22646474421689172, 0.2020195633872675, 0.1, 0.2447879926377962, 0.2267276997580446];false
0.7822772277227723;0.008264742267090225;0.0017464915805876589;-0.00043318200664438714;[8 1 19 1 19];[0.24366882195938164, 0.2340926407611122, 0.18752596968532842, 0.1, 0.23471256759417777];false
0.7822772277227723;0.008264742267090225;0.0017464915805876589;-0.00043318200664438714;[8 1 19 1 19];[0.24366882195938164, 0.2340926407611122, 0.18752596968532842, 0.1, 0.23471256759417777];true
0.7921782178217822;0.008260995872201228;0.0009859396068494968;-0.0009357750040938169;[30 30 17 16 17];[0.20539408594980665, 0.18884744050478694, 0.17517958303445264, 0.22297908153606286, 0.2075998089748908];false
0.7921782178217822;0.008809821756161195;0.0013107738952929954;-0.0007925063296973355;[17 30 19 30 30];[0.1, 0.17602750746186216, 0.28405380284679727, 0.2268272045317168, 0.21309148515962384];false
0.7921782178217822;0.009096943723047951;0.0010621213655751804;-0.0010491536464069928;[30 16 30 16 30];[0.21790318282236082, 0.1, 0.2151999078229092, 0.21221195072435967, 0.25468495863037033];false
0.7921782178217822;0.008379557684576737;0.001290100359199182;-0.0007194652085122685;[30 30 17 10 10];[0.251721880633898, 0.1, 0.1893200698622251, 0.25172867023720846, 0.20722937926666835];false
0.7921782178217822;0.009322155080015094;0.0014888297173123613;-0.0007579284103698489;[16 16 10 10 10];[0.20945677363287113, 0.20196853836310333, 0.1782105193768739, 0.2009078377351572, 0.20945633089199442];false
0.7921782178217822;0.007832989002245518;0.0014576952479047804;-0.00047311131061655355;[10 16 17 19 10];[0.2451640649572575, 0.1, 0.29666890704483606, 0.2581670279979065, 0.1];true
0.7921782178217822;0.007803139517254748;0.0009849521447608748;-0.000841404726384748;[10 16 30 30 13];[0.15857397534685697, 0.24420625654124112, 0.1, 0.29461912077570984, 0.20260064733619215];false
0.7921782178217822;0.007350376427543962;0.0009787655120159786;-0.0007522116098787058;[17 17 30 30 13];[0.23139242923757272, 0.1, 0.22408543669315603, 0.21770497106552306, 0.2268171630037482];false
0.7921782178217822;0.008851964053625521;0.0012915492116753777;-0.0008164937926678484;[17 17 10 30 17];[0.1, 0.22854035892340618, 0.2308870403969649, 0.22600484438682694, 0.214567756292802];false
0.7921782178217822;0.007612151648141116;0.0012948519800846641;-0.0005562173878010694;[30 30 17 10 17];[0.1879647035806631, 0.1, 0.1, 0.44893373673834414, 0.1631015596809927];false
0.7921782178217822;0.008172001852595022;0.0011009778770513315;-0.0008261492964662619;[30 17 13 10 17];[0.2153853097762064, 0.21796189892406687, 0.18299616845572, 0.1697931445134607, 0.213863478330546];false
0.7921782178217822;0.006660522688389918;0.0009546650844492582;-0.0006279368101239525;[10 17 13 16 30];[0.16025718452455, 0.23502155475498607, 0.12375799706825184, 0.22876895531326433, 0.2521943083389478];false
0.7921782178217822;0.007574962514194147;0.001174948701235391;-0.0006434734414563511;[10 10 17 30 30];[0.18665479257677633, 0.1, 0.3254465994840697, 0.287898607939154, 0.1];false
0.7921782178217822;0.008060986358328616;0.0011752423939124664;-0.000744247125983972;[10 30 16 30 10];[0.2580142708584553, 0.22834689864029073, 0.2379341900225706, 0.1550025030394477, 0.12070213743923573];false
0.7921782178217822;0.00728108021581837;0.0009702246294422383;-0.0007445762487955848;[30 30 16 30 17];[0.12024713254115396, 0.23286191401352885, 0.2199595407891727, 0.19345820903609218, 0.23347320362005228];false
0.7921782178217822;0.007018224929453215;0.0011398550049155028;-0.0005555717061973619;[10 16 13 17 10];[0.19909415547189918, 0.1, 0.37677414577558976, 0.22413169875251115, 0.1];true
0.7921782178217822;0.008271364841398605;0.0013154740541639742;-0.0006768798905672981;[17 17 10 13 10];[0.14158700346443495, 0.24381208158536982, 0.14941099827386775, 0.20278802572216623, 0.2624018909541612];false
0.7921782178217822;0.008397130769604386;0.0011653311552564881;-0.0008219567239794497;[10 30 17 30 17];[0.1987045203064316, 0.2084391158153405, 0.2023514433451307, 0.1821765673549918, 0.20832835317810536];false
0.7921782178217822;0.008444058915808454;0.0011492263175241558;-0.000844467316611007;[17 17 30 10 30];[0.2260685273622503, 0.1, 0.15469176140624613, 0.23735818276210544, 0.2818815284693982];false
0.7921782178217822;0.007998382303084146;0.001279581980605297;-0.0006485810918168951;[10 30 17 13 10];[0.24306585563277594, 0.1, 0.1869947326100761, 0.2422090492214696, 0.2277303625356784];false
0.7921782178217822;0.010041023239546086;0.001476858402002736;-0.0009168082876617168;[17 30 17 17 17];[0.21657571303818185, 0.21972713612104378, 0.14658952284557342, 0.20452321425823244, 0.21258441373696857];false
0.7921782178217822;0.007520476044570475;0.0011347254836475671;-0.0006640139230583405;[30 10 30 17 30];[0.1, 0.21472019199020864, 0.2329297319664169, 0.2176628724927317, 0.23468720355064282];false
0.7921782178217822;0.007266345364020684;0.0011545354870032341;-0.0005955069789669839;[30 16 10 10 30];[0.3220720581144434, 0.1251124898235694, 0.1432467224700875, 0.10161188524770998, 0.3079568443441898];false
0.7921782178217822;0.007178244189736065;0.0009795500606407587;-0.000715817279115771;[30 16 30 10 17];[0.2582956452504314, 0.23587684471243608, 0.22706181078621762, 0.1, 0.1787656992509149];false
0.7921782178217822;0.010089002041781881;0.0014598931489725993;-0.0009402188317594454;[16 17 17 17 17];[0.20693278885816496, 0.2282501923737623, 0.1, 0.23274675663467764, 0.2320702621333951];false
0.7921782178217822;0.008502638908888322;0.00102276018878215;-0.0009568252276545152;[17 17 30 16 17];[0.2616319380556045, 0.1, 0.27374490414763564, 0.26462315779675993, 0.1];false
0.7921782178217822;0.007832989002245518;0.0014576952479047804;-0.00047311131061655355;[10 16 17 19 10];[0.2451640649572575, 0.1, 0.29666890704483606, 0.2581670279979065, 0.1];false
0.7921782178217822;0.007018224929453215;0.0011398550049155028;-0.0005555717061973619;[10 16 13 17 10];[0.19909415547189918, 0.1, 0.37677414577558976, 0.22413169875251115, 0.1];false
0.811980198019802;0.007627479556445306;0.0010500159808356435;-0.0005815250117679723;[30 13 1 22 13];[0.12797584156994204, 0.16209895525344187, 0.2707556723327006, 0.24747052042431372, 0.19169901041960175];false
0.811980198019802;0.00707705854094251;0.0010524055059710589;-0.0004760947143347692;[13 22 18 22 30];[0.2985084447788795, 0.1, 0.1, 0.24214159573033678, 0.25934995949078377];false
0.811980198019802;0.009471461812466202;0.0016752036354482668;-0.00042059019480812643;[30 18 30 18 18];[0.15612243520658378, 0.22371850212832461, 0.21548774813576207, 0.19253938873973342, 0.2121319257895961];false
0.811980198019802;0.008124851842148671;0.0014230414138923047;-0.00037215158543658726;[18 7 30 1 18];[0.1, 0.2547453888557411, 0.13915866983347674, 0.4060959413107822, 0.1];false
0.811980198019802;0.00821696271724023;0.0015785244119360556;-0.0002632211383912476;[18 1 7 1 18];[0.1, 0.2899070474240639, 0.3325977980304741, 0.1, 0.17749515454546197];false
0.811980198019802;0.0073233111274035164;0.001186033560111134;-0.00041389174301662;[22 30 1 7 22];[0.1296384091659183, 0.23256743189916626, 0.20087696586396545, 0.24372024701814635, 0.19319694605280366];true
0.811980198019802;0.009510893351790783;0.0016387372916833573;-0.00045761405405499796;[1 1 18 18 1];[0.20201263577108186, 0.2083509257659692, 0.12698343658100494, 0.23411166960811944, 0.22854133227382453];false
0.811980198019802;0.008627408031272672;0.0016173121437878537;-0.0003088981148695654;[22 18 18 30 18];[0.22993797583616143, 0.2536224155752057, 0.2475172166860949, 0.16892239190253794, 0.1];false
0.811980198019802;0.009817409029661057;0.002133532557774286;-0.00011348111297221982;[18 7 18 18 18];[0.24412173195063483, 0.20752594499582813, 0.18546283509829165, 0.23888407612589002, 0.12400541182935536];false
0.811980198019802;0.008662073715729865;0.001718360529827195;-0.00023336666149090897;[18 7 18 1 18];[0.20004046373273957, 0.24129801375172996, 0.2294440171824653, 0.22921750533306517, 0.1];false
0.811980198019802;0.008225628485595377;0.0015911163516996684;-0.0002546260686986767;[18 1 7 18 1];[0.21190376336074276, 0.3041392665430045, 0.22124501486810189, 0.15781916869434062, 0.10489278653381022];false
0.811980198019802;0.009411351347364818;0.0018812404206943268;-0.00024199044737936715;[1 18 18 30 18];[0.17760472516544812, 0.5223952748345518, 0.1, 0.1, 0.1];false
0.811980198019802;0.0073233111274035164;0.001186033560111134;-0.00041389174301662;[22 30 1 7 22];[0.1296384091659183, 0.23256743189916626, 0.20087696586396545, 0.24372024701814635, 0.19319694605280366];false
0.8218811881188118;0.007771446758827431;0.0012072486628960165;-0.00039202589786442783;[1 22 17 3 1];[0.18531819731044097, 0.20334854123392349, 0.21778136602355053, 0.19432812321270912, 0.19922377221937582];false
0.8218811881188118;0.007756414793477178;0.0010809730042831355;-0.0004931320103872416;[13 3 3 2 17];[0.22707016159598994, 0.24681579052613598, 0.1, 0.2233446657548309, 0.20276938212304324];false
0.8218811881188118;0.00759051293097428;0.0012718397419530312;-0.00030671198662085347;[3 2 13 14 3];[0.23462267387739882, 0.22374312143360284, 0.237694231118392, 0.2039399735706064, 0.1];false
0.8218811881188118;0.009343024584604866;0.0015123491577717714;-0.0004211971157466025;[1 1 3 1 17];[0.22436046657907083, 0.2915107556806952, 0.2202797794258118, 0.15451484128678594, 0.10933415702763612];false
0.8218811881188118;0.007925603302039428;0.001527656529035803;-0.00015614688047947863;[1 14 17 3 14];[0.1, 0.1, 0.1332929736026815, 0.36089967155705904, 0.30580735484025956];true
0.8218811881188118;0.008270432162628336;0.0015529308704953669;-0.00019679488164221185;[14 1 3 1 3];[0.17181690474614425, 0.15260610023771384, 0.2675868013303546, 0.3079901936857873, 0.1];false
0.8218811881188118;0.009101207868448771;0.0013874091468039388;-0.000480810854229688;[3 1 17 17 17];[0.24928955870601838, 0.1, 0.1, 0.2546703725384194, 0.29604006875556227];false
0.8218811881188118;0.008034205133759725;0.001545473660256139;-0.00016084734473738012;[17 1 14 3 1];[0.1, 0.12485343611231149, 0.3502055046204049, 0.1, 0.32494105926728356];true
0.8218811881188118;0.007653179288340346;0.0012918178747501061;-0.00030145439222016394;[17 3 17 1 1];[0.1, 0.45564337563026236, 0.19777298990613512, 0.14658363446360254, 0.1];false
0.8218811881188118;0.008904598131317908;0.0015727223466944706;-0.0002934855285475367;[3 3 3 14 1];[0.20864972046677852, 0.1048565822042742, 0.24779573887618359, 0.24290024998785076, 0.19579770846491298];false
0.8218811881188118;0.00800871309977718;0.0013084923562618747;-0.0003510772096207257;[1 3 1 17 17];[0.2460874850536603, 0.22191925819552277, 0.1, 0.18526365115826338, 0.24672960559255364];false
0.8218811881188118;0.009933747905288982;0.0015384039970483712;-0.0005050020695164708;[1 17 1 17 17];[0.14833389192293844, 0.2700141091671673, 0.1, 0.1, 0.3816519989098943];false
0.8218811881188118;0.008650603093919844;0.0013927725214074697;-0.00039614161047112854;[1 1 14 17 17];[0.23191456326702448, 0.23154081092023293, 0.15589719513279682, 0.1, 0.28064743067994574];false
0.8218811881188118;0.009048291580823405;0.0014325799223553573;-0.0004342604572702465;[1 14 17 1 17];[0.1, 0.16998888654928618, 0.30102658053004283, 0.13360738799856803, 0.295377144922103];false
0.8218811881188118;0.008154293805729778;0.0013356651028637655;-0.0003546751027362137;[17 14 3 1 1];[0.24795027813268006, 0.1, 0.24243119082263734, 0.18910639847850744, 0.22051213256617525];false
0.8218811881188118;0.008692233299691113;0.0013046209747389027;-0.00047600683117194893;[1 17 17 3 17];[0.24032893329580618, 0.15544141088003682, 0.2523411454339797, 0.25188851039017734, 0.1];false
0.8218811881188118;0.008011097272613506;0.001313929973911553;-0.0003470327999991979;[1 17 17 3 1];[0.2169132890999005, 0.11553971236059296, 0.20840725696183368, 0.24553456266994836, 0.2136051789077244];false
0.8218811881188118;0.009423964778488138;0.0014347822436260598;-0.0004993648744713115;[17 1 1 17 17];[0.22792073243495894, 0.175689482138405, 0.20858657693142427, 0.21612328550765375, 0.17167992298755794];false
0.8218811881188118;0.007620103257482534;0.001369873413825095;-0.0002314105497078188;[14 3 1 17 1];[0.1, 0.3481966067679283, 0.1, 0.18424989029582778, 0.267553502936244];true
0.8218811881188118;0.007925603302039428;0.001527656529035803;-0.00015614688047947863;[1 14 17 3 14];[0.1, 0.1, 0.1332929736026815, 0.36089967155705904, 0.30580735484025956];false
0.8218811881188118;0.008034205133759725;0.001545473660256139;-0.00016084734473738012;[17 1 14 3 1];[0.1, 0.12485343611231149, 0.3502055046204049, 0.1, 0.32494105926728356];false
0.8218811881188118;0.007620103257482534;0.001369873413825095;-0.0002314105497078188;[14 3 1 17 1];[0.1, 0.3481966067679283, 0.1, 0.18424989029582778, 0.267553502936244];false
0.8317821782178217;0.008731692165512575;0.0018709129204016856;8.736578763254366e-5;[9 25 22 25 9];[0.1, 0.1, 0.1, 0.30717542252998015, 0.39282457747001986];false
0.8317821782178217;0.008924948163928718;0.001998440440939807;0.00016093180334855674;[9 25 14 25 25];[0.38273382295234226, 0.31726617704765775, 0.1, 0.1, 0.1];false
0.8317821782178217;0.008943290332706855;0.0021448409439788563;0.00027961965297994273;[9 25 25 9 25];[0.1, 0.1, 0.1, 0.24494878249742336, 0.4550512175025767];false
0.8317821782178217;0.009070638466828655;0.0020771077611273984;0.00020185817288013736;[9 25 25 25 9];[0.2505700816715098, 0.1, 0.1, 0.27849640884569216, 0.27093350948279804];false
0.8317821782178217;0.009005878553617692;0.002074204306654098;0.0002103369027331302;[9 25 25 9 25];[0.1, 0.17878668909724574, 0.1, 0.395765719035282, 0.22544759186747226];false
0.8317821782178217;0.010865;0.002846542608999999;0.0005400167780404937;[25 25 25 25 25];[0.1, 0.1, 0.1, 0.3704573638279721, 0.32954263617202784];false
0.8317821782178217;0.009796975884966662;0.002491673286452142;0.0004245034901907013;[25 25 19 25 25];[0.19337079852065825, 0.1, 0.21157371533940944, 0.22098637490845086, 0.2740691112314815];false
0.8317821782178217;0.010865;0.0028465426090000003;0.000540016778040495;[25 25 25 25 25];[0.2803066739590494, 0.19509540244732912, 0.1753465850633088, 0.1082615790880767, 0.24098975944223605];false
0.8317821782178217;0.010360200000000002;0.00256625092196453;0.00039179150449742653;[25 9 25 25 25];[0.10640731585209681, 0.1, 0.5935926841479032, 0.1, 0.1];false
0.8317821782178217;0.0103602;0.0025646172122049805;0.0003904326138350531;[25 9 25 25 25];[0.23965375962921387, 0.1, 0.2831209397153336, 0.27722530065545253, 0.1];false
0.8317821782178217;0.008800029427864921;0.0019754971950418964;0.00016286157798064017;[25 25 19 19 9];[0.1, 0.1, 0.1, 0.16049337799823268, 0.5395066220017674];false
0.8317821782178217;0.010865000000000001;0.002846542608999999;0.0005400167780404933;[25 25 25 25 25];[0.1, 0.33482148846465276, 0.1749492415723119, 0.22419112785791345, 0.16603814210512186];false
0.8317821782178217;0.010865;0.002844622225000001;0.0005384194368539608;[25 25 25 25 25];[0.3577744729084984, 0.18050330492693695, 0.21847619217273304, 0.14324602999183167, 0.1];false
0.8317821782178217;0.0096102;0.002153022867424804;0.0001742391395282946;[25 25 9 19 9];[0.1, 0.1, 0.1, 0.1, 0.6];false
0.8317821782178217;0.009005519912925496;0.0020742049376360197;0.00021039775732869105;[9 9 9 25 25];[0.1, 0.2958613565532012, 0.1, 0.16540769559910706, 0.33873094784769175];false
0.8317821782178217;0.00937924655251977;0.002104521512687201;0.00017274706290634463;[25 9 9 25 25];[0.21165753304564833, 0.20537246071998738, 0.19082845860807401, 0.2921415476262902, 0.1];false
0.8317821782178217;0.010032160030105763;0.0023093929667446686;0.00023332380420517458;[25 9 25 25 25];[0.10970837519805345, 0.22209065863846342, 0.228601277760128, 0.20603621616859047, 0.23356347223476476];false
0.8317821782178217;0.010114999999999999;0.002349022116385586;0.00025235146532230743;[25 9 25 9 25];[0.42188138508794426, 0.1, 0.1819646502271828, 0.1, 0.19615396468487292];false
0.8317821782178217;0.00966558835033241;0.00217030695632575;0.0001792984289978076;[9 25 25 25 25];[0.31984310657802384, 0.1, 0.19090679672502758, 0.1, 0.28925009669694857];false
0.8317821782178217;0.009156271875208333;0.0020794907168356098;0.00018943520754029653;[25 9 9 25 25];[0.1, 0.19337421371703944, 0.2622866195607384, 0.18503245877500824, 0.25930670794721394];false
0.8317821782178217;0.009034892972740002;0.0020740060992008964;0.00020529129492093687;[25 9 25 9 25];[0.11204467735329751, 0.22852747077323088, 0.24594896044639522, 0.2595010698294357, 0.15397782159764078];false
0.8317821782178217;0.010865;0.0028465426089999994;0.0005400167780404942;[25 25 25 25 25];[0.1, 0.258190660388053, 0.2628176965181029, 0.1, 0.2789916430938441];false
0.8416831683168317;0.0086555;0.0017166804605603673;7.458971239838411e-5;[18 25 22 7 21];[0.1, 0.1, 0.1, 0.6, 0.1];false
0.8416831683168317;0.007654922076121132;0.001182853025924542;-0.00021631552735971895;[10 12 15 12 15];[0.2594458869656351, 0.1, 0.3375882171969208, 0.1, 0.20296589583744418];false
0.8416831683168317;0.00740689167561508;0.0011413950185292852;-0.00021194264720703591;[15 22 21 15 21];[0.18206057170233084, 0.23832438805648964, 0.1, 0.3016359272634631, 0.17797911297771649];false
0.8416831683168317;0.008646081103479848;0.0016329057646575899;5.5691307811775274e-6;[21 12 21 12 21];[0.2556901035976518, 0.15197285425007243, 0.1, 0.25631544001122036, 0.2360216021410554];false
0.8416831683168317;0.008027696086068806;0.0011483595364662508;-0.00030436451704202215;[12 15 22 22 12];[0.2015735918109683, 0.24768210930230175, 0.2147255943350202, 0.1, 0.23601870455170978];false
0.8416831683168317;0.010115;0.001176787674696131;-0.0006108923740008113;[12 15 15 12 15];[0.1, 0.3553902432429904, 0.1, 0.1, 0.34460975675700967];false
0.8416831683168317;0.007978336931058731;0.0013041931699881606;-0.00016538758561322384;[12 12 15 21 21];[0.1, 0.2820901381926414, 0.26304900099938705, 0.18657435718297166, 0.16828650362499986];false
0.8416831683168317;0.007010753789358353;0.0011254281430826915;-0.00016266640245921266;[15 22 21 12 15];[0.22696064634296517, 0.23515755476569655, 0.23386022065643844, 0.20402157823489986, 0.1];true
0.8416831683168317;0.007365716778157441;0.001253243859937625;-0.00011128268068752488;[21 15 22 10 21];[0.1, 0.23538216310802626, 0.24662490319832978, 0.1625310172902202, 0.2554619164034238];true
0.8416831683168317;0.008169387249473293;0.0013299383012177544;-0.00017396482309462065;[21 15 21 15 21];[0.23627141804710394, 0.23700539865122114, 0.1, 0.21871949577425776, 0.20800368752741724];false
0.8416831683168317;0.0098836;0.0015629374158846441;-0.0002492421215410537;[12 12 12 10 15];[0.2822985930300205, 0.28161649578115266, 0.23608491118882682, 0.1, 0.1];false
0.8416831683168317;0.008493328993321936;0.001283977578388666;-0.0002639346204395773;[12 15 21 15 12];[0.24526749690374094, 0.1, 0.2175258265689664, 0.18933486467270091, 0.24787181185459178];false
0.8416831683168317;0.007983979091371557;0.0013393886614150362;-0.00013665738182315826;[12 15 21 21 12];[0.25874985277173496, 0.22859078989480397, 0.14100301287213232, 0.2667053568347147, 0.10495098762661402];false
0.8416831683168317;0.007765179471110019;0.0011849817103829828;-0.00023197945092467195;[15 15 15 15 12];[0.23623326121306776, 0.1, 0.2452083912019313, 0.24517715528899597, 0.17338119229600496];false
0.8416831683168317;0.008872514532662537;0.001542716611441926;-0.00010618978454055342;[12 21 15 21 21];[0.2734548550021074, 0.26196700827434066, 0.1, 0.15599414560685382, 0.20858399111669818];false
0.8416831683168317;0.0091485;0.0011824691287401713;-0.0004530971719385946;[21 21 12 21 15];[0.1, 0.1, 0.1, 0.1, 0.6];false
0.8416831683168317;0.00713303802013604;0.0011491411725407935;-0.0001620671966760639;[15 21 15 15 12];[0.36753372440641763, 0.1, 0.1, 0.1, 0.3324662755935823];true
0.8416831683168317;0.00863135497156417;0.0011873065553255544;-0.00036715282898104693;[12 21 15 12 15];[0.1, 0.1, 0.20051694216138533, 0.33790534091622115, 0.26157771692239357];false
0.8416831683168317;0.007909482446653508;0.0012053176951564283;-0.0002377085847202144;[15 15 12 21 21];[0.23208309726840146, 0.21334689750429842, 0.21727051106489736, 0.1, 0.2372994941624028];false
0.8416831683168317;0.00974;0.0012133260441958822;-0.0005207698315139416;[21 21 21 15 15];[0.1, 0.1, 0.1, 0.4053242992486281, 0.29467570075137195];false
0.8416831683168317;0.007295220730703829;0.0011571052674727482;-0.0001810402049118409;[15 21 15 15 12];[0.1, 0.1, 0.26442203295846656, 0.17569280546861227, 0.35988516157292116];false
0.8416831683168317;0.00797335937743845;0.0013018424723780747;-0.00016657809770673974;[12 15 12 21 21];[0.23789382001323292, 0.2746473030451272, 0.1, 0.1, 0.2874588769416399];false
0.8416831683168317;0.009809882567976408;0.0017002943326281195;-0.00012196040638837971;[21 12 21 12 21];[0.2474469377736226, 0.1, 0.20243974698401349, 0.18136464853962425, 0.26874866670273967];false
0.8416831683168317;0.007010753789358353;0.0011254281430826915;-0.00016266640245921266;[15 22 21 12 15];[0.22696064634296517, 0.23515755476569655, 0.23386022065643844, 0.20402157823489986, 0.1];false
0.8416831683168317;0.007365716778157441;0.001253243859937625;-0.00011128268068752488;[21 15 22 10 21];[0.1, 0.23538216310802626, 0.24662490319832978, 0.1625310172902202, 0.2554619164034238];false
0.8416831683168317;0.00713303802013604;0.0011491411725407935;-0.0001620671966760639;[15 21 15 15 12];[0.36753372440641763, 0.1, 0.1, 0.1, 0.3324662755935823];false
0.8515841584158416;0.007720136106796525;0.0012038032333230452;-0.00012065073408678022;[3 3 16 23 16];[0.19190749338693408, 0.2042349361461354, 0.19764341488626022, 0.18468619022257987, 0.2215279653580904];false
0.8515841584158416;0.0097393;0.002333088965309007;0.0005413551970913629;[6 6 23 15 6];[0.1, 0.20862769048278892, 0.1, 0.1, 0.4913723095172111];false
0.8515841584158416;0.008880336175473048;0.0017992270000427252;0.00021421064359736404;[6 3 6 15 6];[0.1, 0.1, 0.3298665283927704, 0.28279790501722485, 0.18733556659000475];false
0.8515841584158416;0.009052327803491873;0.0017967687794525047;0.00018659097966699741;[6 15 6 15 6];[0.24276420368035448, 0.1, 0.23275923754035313, 0.2590872021608811, 0.1653893566184113];false
0.8515841584158416;0.006436914133754388;0.0009628725160876253;-0.00013537304709189749;[6 3 28 28 15];[0.1494521591337262, 0.14890417024755517, 0.2964405860227364, 0.3052030845959823, 0.1];true
0.8515841584158416;0.009212103174657406;0.0020443692018411344;0.00037373038081427146;[15 3 6 6 6];[0.1, 0.22938374175957535, 0.1984243336986172, 0.21206745441638078, 0.2601244701254267];false
0.8515841584158416;0.008837986886645725;0.001100413062775264;-0.00037460292971800964;[6 6 16 15 15];[0.1, 0.1, 0.23851016356113997, 0.1, 0.46148983643886];false
