lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.7822772277227723;0.0023463560745982186;0.00013864238672073288;-0.00040239836738227444;[49 73 76 49 76];[0.2551773871232429, 0.3700479573411446, 0.1747746555356125, 0.1, 0.1];true
0.7822772277227723;0.0019854161451331146;0.00011052066801601843;-0.0003458125054607086;[73 49 49 49 76];[0.2159234524342702, 0.1, 0.19370551405858155, 0.2218100333778377, 0.26856100012931056];true
0.7822772277227723;0.002071949884446721;0.00013273665146248858;-0.0003472738131379423;[73 49 73 42 76];[0.23663201055809974, 0.28458994951793704, 0.1, 0.1, 0.2787780399239632];true
0.7822772277227723;0.0021679929495635234;0.00011326028369512674;-0.00038342049451633574;[76 49 42 42 76];[0.2357795486202853, 0.2285122972454292, 0.24341082341971643, 0.14590088975805063, 0.14639644095651846];true
0.7822772277227723;0.0024387737743048225;0.00013753654558597856;-0.00042338487950707796;[3 46 69 67 11];[0.265228251691661, 0.21595740332125432, 0.15591209729721914, 0.2629022476898656, 0.1];false
0.7822772277227723;0.0019122546532309224;0.00011958565750086018;-0.00032279224777628725;[38 50 24 42 49];[0.267000091207892, 0.18980409341233245, 0.16564975960406328, 0.23581503113443728, 0.1417310246412751];false
0.7822772277227723;0.0019122546532309224;0.00011958565750086018;-0.00032279224777628725;[38 50 24 42 49];[0.267000091207892, 0.18980409341233245, 0.16564975960406328, 0.23581503113443728, 0.1417310246412751];true
0.7822772277227723;0.002278584860421046;0.00014418847976430582;-0.0003833044484602079;[49 39 76 70 87];[0.26023125404534564, 0.21157079504801407, 0.18711600830248698, 0.1, 0.24108194260415336];false
0.7822772277227723;0.0022095628970986597;0.00012289988958309346;-0.0003849303745667258;[49 38 42 38 1];[0.24030047820540074, 0.24622719696317225, 0.18930359030148694, 0.1, 0.22416873452994007];false
0.7822772277227723;0.002258050540363699;0.00012835301416592356;-0.00039122138349849617;[49 92 27 24 49];[0.2455737401156823, 0.1, 0.2025087532096671, 0.25851935344006716, 0.19339815323458343];false
0.7822772277227723;0.002158758142558893;0.0001349221464224452;-0.00036446428481220447;[49 24 76 27 24];[0.2517795827570437, 0.23183073686410785, 0.1, 0.24508878282235133, 0.1713008975564972];false
0.7822772277227723;0.0023522325966043793;0.00010970671604469443;-0.00042631353628355434;[24 76 49 87 39];[0.26864237055783224, 0.1956328617048028, 0.22997927146995364, 0.20574549626741134, 0.1];false
0.7822772277227723;0.002157697045894708;0.00015012666797062997;-0.00035233910893925883;[73 73 87 76 49];[0.2516558252734672, 0.2418291922943088, 0.21923049640909933, 0.1, 0.1872844860231247];false
0.7822772277227723;0.0022795464108094346;0.0001442406883575139;-0.00038347295828289395;[76 76 76 73 42];[0.2658673210647813, 0.1, 0.2677615847700424, 0.21029038933292665, 0.15608070483224967];false
0.7822772277227723;0.0020595870502530694;0.00010682391530034308;-0.0003648530860117315;[49 76 76 24 73];[0.22398989127276447, 0.15974079552207662, 0.25443206534076523, 0.2618372478643938, 0.1];false
0.7822772277227723;0.002124673608943992;0.0001265682716945083;-0.00036357835162470573;[73 49 38 76 24];[0.2310683642135935, 0.16429077884274262, 0.26279933482460877, 0.24184152211905513, 0.1];false
0.7822772277227723;0.001944721656565712;0.00011693573920165959;-0.0003319340244906621;[73 38 42 73 24];[0.2221016053638319, 0.1, 0.18426683995856147, 0.2984928150219964, 0.19513873965561018];false
0.7822772277227723;0.002083682922483243;0.00012173169453780665;-0.00035843728990073663;[73 49 42 49 73];[0.2266104320264538, 0.2094188229256473, 0.13924585884065316, 0.2228594853975757, 0.20186540080966991];false
0.7822772277227723;0.0027902190359233975;0.00015443643175317868;-0.00048668212007066196;[24 49 76 73 42];[0.31866366330783436, 0.23275219363286903, 0.19346615289542102, 0.1, 0.1551179901638756];false
0.7822772277227723;0.0019957837422498697;0.00011057518580896124;-0.000348027119418897;[49 42 76 49 24];[0.2279332734410541, 0.21037290365275801, 0.2140637030658351, 0.1, 0.2476301198403528];false
0.7822772277227723;0.0019549043224559195;9.209009645048824e-5;-0.00035358720326982766;[76 73 49 42 49];[0.21260514654224247, 0.187517453012418, 0.18218576331714467, 0.1, 0.3176916371281948];false
0.7822772277227723;0.002345665225422214;0.00014644630564438415;-0.00039614312572348214;[76 73 42 76 76];[0.267892328166082, 0.22007639788435193, 0.1, 0.1, 0.3120312739495661];false
0.7822772277227723;0.002132980991787044;0.00012755995968713403;-0.0003646112831140261;[73 49 76 73 42];[0.23197183162447463, 0.2229740471835654, 0.1, 0.2613703112479785, 0.18368380994398148];false
0.7822772277227723;0.002267565484055845;0.0001441650803356841;-0.0003809235841293626;[73 73 49 76 73];[0.2466085355145019, 0.23221859567072356, 0.17889119607932996, 0.1, 0.24228167273544463];false
0.7822772277227723;0.0023547490971340744;0.0001336137620346638;-0.0004081594980952426;[76 76 49 42 42];[0.25609016825819186, 0.23179780973461123, 0.15780279351228954, 0.1, 0.25430922849490745];false
0.7822772277227723;0.0020633200470418877;0.00011823153920163991;-0.00035674192002108454;[49 42 76 76 76];[0.23564641926015162, 0.1927540068533082, 0.2788955212922271, 0.1926817206409802, 0.10002233195333275];false
0.7822772277227723;0.002010187686518659;0.00012494117357952849;-0.00033992500101016595;[73 49 76 42 73];[0.22957831047494964, 0.33319255603273346, 0.23722913349231692, 0.1, 0.1];false
0.7822772277227723;0.0021302119529884797;0.00012722897764413943;-0.00036426732002527927;[73 73 49 42 76];[0.23167068547998693, 0.23166435065675278, 0.10626814179263117, 0.1883112728721608, 0.2420855491984683];false
0.7822772277227723;0.0023463560745982186;0.00013864238672073288;-0.00040239836738227444;[49 73 76 49 76];[0.2551773871232429, 0.3700479573411446, 0.1747746555356125, 0.1, 0.1];false
0.7822772277227723;0.0019854161451331146;0.00011052066801601843;-0.0003458125054607086;[73 49 49 49 76];[0.2159234524342702, 0.1, 0.19370551405858155, 0.2218100333778377, 0.26856100012931056];false
0.7822772277227723;0.002071949884446721;0.00013273665146248858;-0.0003472738131379423;[73 49 73 42 76];[0.23663201055809974, 0.28458994951793704, 0.1, 0.1, 0.2787780399239632];false
0.7822772277227723;0.0021679929495635234;0.00011326028369512674;-0.00038342049451633574;[76 49 42 42 76];[0.2357795486202853, 0.2285122972454292, 0.24341082341971643, 0.14590088975805063, 0.14639644095651846];false
0.7921782178217822;0.0033660512971980306;0.00015630406639978233;-0.0005757181027281194;[28 87 63 45 46];[0.36607409431191196, 0.19038241845002143, 0.18772158933731944, 0.1, 0.1558218979007472];true
0.7921782178217822;0.0037648783396493244;0.00010410166381604042;-0.0006999566557160189;[45 81 63 60 63];[0.43910407506990023, 0.1, 0.1, 0.1, 0.26089592493009983];false
0.7921782178217822;0.0026120124195257314;0.00011636848233245857;-0.00045064849915272355;[66 63 33 33 33];[0.30464338926122364, 0.1, 0.3096777726776778, 0.1, 0.18567883806109853];true
0.7921782178217822;0.003360333132434838;0.00013675873709521219;-0.0005900131276714782;[81 45 45 33 66];[0.383774912338378, 0.1, 0.23594540605104464, 0.1, 0.18027968161057728];true
0.7921782178217822;0.003091137473815341;0.00011538341892817606;-0.0005510014675934715;[81 87 45 81 81];[0.3530307759039905, 0.17870504062968015, 0.1975632586904615, 0.10423255340272058, 0.16646837137314724];true
0.7921782178217822;0.002818864203986867;0.00010384052433683629;-0.0005035611810840996;[33 45 81 63 33];[0.3065648943977017, 0.1807334784922489, 0.2539891722324711, 0.15871245487757837, 0.1];true
0.7921782178217822;0.0022159515892485404;0.00010692143885245358;-0.00037582217362120833;[33 33 45 63 66];[0.30940401972194087, 0.1, 0.17479067952296573, 0.15727903102135682, 0.2585262697337366];true
0.7921782178217822;0.0024565621265809287;9.168566444141027e-5;-0.00043789573292055893;[33 33 81 81 45];[0.28651296087951117, 0.1, 0.2655321137989761, 0.24795492532151275, 0.1];false
0.7921782178217822;0.0026397112914690055;0.00010151126634402798;-0.0004681744909678093;[33 33 45 81 33];[0.30147456503757486, 0.1, 0.24643073052428832, 0.1, 0.2520947044381368];true
0.7921782178217822;0.0033660512971980306;0.00015630406639978233;-0.0005757181027281194;[28 87 63 45 46];[0.36607409431191196, 0.19038241845002143, 0.18772158933731944, 0.1, 0.1558218979007472];false
0.7921782178217822;0.0026120124195257314;0.00011636848233245857;-0.00045064849915272355;[66 63 33 33 33];[0.30464338926122364, 0.1, 0.3096777726776778, 0.1, 0.18567883806109853];false
0.7921782178217822;0.003360333132434838;0.00013675873709521219;-0.0005900131276714782;[81 45 45 33 66];[0.383774912338378, 0.1, 0.23594540605104464, 0.1, 0.18027968161057728];false
0.7921782178217822;0.003091137473815341;0.00011538341892817606;-0.0005510014675934715;[81 87 45 81 81];[0.3530307759039905, 0.17870504062968015, 0.1975632586904615, 0.10423255340272058, 0.16646837137314724];false
0.7921782178217822;0.002818864203986867;0.00010384052433683629;-0.0005035611810840996;[33 45 81 63 33];[0.3065648943977017, 0.1807334784922489, 0.2539891722324711, 0.15871245487757837, 0.1];false
0.7921782178217822;0.0022159515892485404;0.00010692143885245358;-0.00037582217362120833;[33 33 45 63 66];[0.30940401972194087, 0.1, 0.17479067952296573, 0.15727903102135682, 0.2585262697337366];false
0.7921782178217822;0.0026397112914690055;0.00010151126634402798;-0.0004681744909678093;[33 33 45 81 33];[0.30147456503757486, 0.1, 0.24643073052428832, 0.1, 0.2520947044381368];false
0.8020792079207921;0.002045913628936814;0.0001315196117117217;-0.0002994396999770329;[43 83 20 66 20];[0.2856623329987174, 0.2956293911105956, 0.1, 0.21870827589068703, 0.1];true
0.8020792079207921;0.0031135098106330806;0.00015686277996166824;-0.0004904119535629755;[79 46 63 21 70];[0.3631338710792023, 0.19172084529986694, 0.11142751283038564, 0.23082165346061578, 0.10289611732992943];true
0.8020792079207921;0.0027490710332193796;0.000104091142746316;-0.0004606089750512508;[28 30 79 68 28];[0.29897455499938874, 0.23407708134403485, 0.1, 0.2669483636565765, 0.1];true
0.8020792079207921;0.0022383618858294045;0.00011619257053281702;-0.0003498227124640226;[79 66 66 30 21];[0.312533075374114, 0.1, 0.19796468236519446, 0.20825384397690283, 0.1812483982837887];true
0.8020792079207921;0.002445375622536239;9.472606980240173e-5;-0.00040801286910699847;[28 83 28 30 57];[0.28520826015118256, 0.11692914052377638, 0.29283520947147185, 0.13586166440443184, 0.16916572544913738];true
0.8020792079207921;0.0024835219791640387;9.770445745064571e-5;-0.00041317392341992383;[28 57 28 83 21];[0.28965733370236046, 0.1, 0.22590341378359025, 0.21392263142099538, 0.17051662109305396];true
0.8020792079207921;0.002471767035369216;0.00014168792082315152;-0.0003755691541697734;[79 79 30 79 28];[0.3451224567675532, 0.22819141536086815, 0.22668612787157866, 0.1, 0.1];true
0.8020792079207921;0.00322472389473323;0.00010767664466845423;-0.0005518747096151066;[30 83 30 79 83];[0.37610495623200724, 0.1, 0.1, 0.26584895755685345, 0.1580460862111393];false
0.8020792079207921;0.002618271221863176;9.855252676113127e-5;-0.0004391633815061944;[83 30 79 28 79];[0.29902595041836183, 0.2099351143404301, 0.1, 0.23213249425223573, 0.15890644098897233];true
0.8020792079207921;0.002045913628936814;0.0001315196117117217;-0.0002994396999770329;[43 83 20 66 20];[0.2856623329987174, 0.2956293911105956, 0.1, 0.21870827589068703, 0.1];false
0.8020792079207921;0.0031135098106330806;0.00015686277996166824;-0.0004904119535629755;[79 46 63 21 70];[0.3631338710792023, 0.19172084529986694, 0.11142751283038564, 0.23082165346061578, 0.10289611732992943];false
0.8020792079207921;0.0027490710332193796;0.000104091142746316;-0.0004606089750512508;[28 30 79 68 28];[0.29897455499938874, 0.23407708134403485, 0.1, 0.2669483636565765, 0.1];false
0.8020792079207921;0.0022383618858294045;0.00011619257053281702;-0.0003498227124640226;[79 66 66 30 21];[0.312533075374114, 0.1, 0.19796468236519446, 0.20825384397690283, 0.1812483982837887];false
0.8020792079207921;0.002445375622536239;9.472606980240173e-5;-0.00040801286910699847;[28 83 28 30 57];[0.28520826015118256, 0.11692914052377638, 0.29283520947147185, 0.13586166440443184, 0.16916572544913738];false
0.8020792079207921;0.0024835219791640387;9.770445745064571e-5;-0.00041317392341992383;[28 57 28 83 21];[0.28965733370236046, 0.1, 0.22590341378359025, 0.21392263142099538, 0.17051662109305396];false
0.8020792079207921;0.002471767035369216;0.00014168792082315152;-0.0003755691541697734;[79 79 30 79 28];[0.3451224567675532, 0.22819141536086815, 0.22668612787157866, 0.1, 0.1];false
0.8020792079207921;0.002618271221863176;9.855252676113127e-5;-0.0004391633815061944;[83 30 79 28 79];[0.29902595041836183, 0.2099351143404301, 0.1, 0.23213249425223573, 0.15890644098897233];false
0.811980198019802;0.0027565500924098935;4.945922435646855e-5;-0.00047812609173653346;[9 91 62 35 77];[0.29978793827187533, 0.1, 0.1760129850629304, 0.27001977638164365, 0.15417930028355062];false
0.811980198019802;0.0026117340811521133;0.00014968037793849638;-0.00036952022184497547;[43 9 22 91 9];[0.3046109261898896, 0.1, 0.1, 0.39538907381011035, 0.1];true
0.811980198019802;0.0023419288082412297;0.00012896018192811516;-0.00033561587671857636;[11 9 11 11 9];[0.36079630384243255, 0.1, 0.22567839812520565, 0.1, 0.2135252980323618];true
0.811980198019802;0.002968929127949276;0.00012193929047184327;-0.0004592051775065433;[91 21 13 9 13];[0.33907367838616675, 0.3609263216138332, 0.1, 0.1, 0.1];true
0.811980198019802;0.002142812786389309;0.00013041998470070083;-0.00029699279077453954;[35 21 38 62 11];[0.2991919556533523, 0.20932632177948762, 0.18855451726245273, 0.20292720530470737, 0.1];true
0.811980198019802;0.0031812810985960664;6.587484610865188e-5;-0.0005446547716135519;[9 9 43 11 43];[0.3459794560735254, 0.21847242071186698, 0.18002334675807052, 0.1, 0.15552477645653706];false
0.811980198019802;0.0031067106719688646;6.30157413858786e-5;-0.0005329555911844833;[9 9 9 9 9];[0.3378695673701865, 0.1, 0.1860989129531725, 0.27603151967664097, 0.1];false
0.811980198019802;0.0025799944352027453;0.0001459335477608275;-0.0003665948918082639;[43 13 22 46 9];[0.30090907805023853, 0.1896647856734513, 0.1, 0.1990833712636209, 0.21034276501268923];true
0.811980198019802;0.002731788500238112;0.00015141065970995877;-0.0003906878754129506;[13 62 21 13 13];[0.3119904637092408, 0.10333326121828394, 0.24168714741253483, 0.10155809368108017, 0.24143103397886034];true
0.811980198019802;0.003039926618518847;0.00012558215436641183;-0.000469596178278054;[21 21 46 21 21];[0.3471821172360492, 0.17496708098325187, 0.277850801780699, 0.1, 0.1];true
0.811980198019802;0.0028445033817542076;5.807916896647553e-5;-0.0004876638274512052;[9 21 46 21 9];[0.3248633373405902, 0.12746729480998106, 0.273785706894807, 0.16395204068512587, 0.1099316202694959];false
0.811980198019802;0.002923455690452915;5.562993531949662e-5;-0.0005044971541202863;[9 22 11 9 9];[0.31793971619933825, 0.1, 0.24103391435759514, 0.24102636944306663, 0.1];false
0.811980198019802;0.003173120378075107;9.173491903022428e-5;-0.0005221225274255204;[22 21 46 21 43];[0.3700863515366348, 0.14851006541100478, 0.12895992195379033, 0.23784630668972814, 0.11459735440884201];false
0.811980198019802;0.0026117340811521133;0.00014968037793849638;-0.00036952022184497547;[43 9 22 91 9];[0.3046109261898896, 0.1, 0.1, 0.39538907381011035, 0.1];false
0.811980198019802;0.0023419288082412297;0.00012896018192811516;-0.00033561587671857636;[11 9 11 11 9];[0.36079630384243255, 0.1, 0.22567839812520565, 0.1, 0.2135252980323618];false
0.811980198019802;0.002968929127949276;0.00012193929047184327;-0.0004592051775065433;[91 21 13 9 13];[0.33907367838616675, 0.3609263216138332, 0.1, 0.1, 0.1];false
0.811980198019802;0.002142812786389309;0.00013041998470070083;-0.00029699279077453954;[35 21 38 62 11];[0.2991919556533523, 0.20932632177948762, 0.18855451726245273, 0.20292720530470737, 0.1];false
0.811980198019802;0.0025799944352027453;0.0001459335477608275;-0.0003665948918082639;[43 13 22 46 9];[0.30090907805023853, 0.1896647856734513, 0.1, 0.1990833712636209, 0.21034276501268923];false
0.811980198019802;0.002731788500238112;0.00015141065970995877;-0.0003906878754129506;[13 62 21 13 13];[0.3119904637092408, 0.10333326121828394, 0.24168714741253483, 0.10155809368108017, 0.24143103397886034];false
0.811980198019802;0.003039926618518847;0.00012558215436641183;-0.000469596178278054;[21 21 46 21 21];[0.3471821172360492, 0.17496708098325187, 0.277850801780699, 0.1, 0.1];false
0.8218811881188118;0.0026218861053815827;9.925901889884995e-5;-0.0003854281175942688;[79 56 42 41 1];[0.28514258894851363, 0.20448636084610133, 0.1, 0.1, 0.310371050205385];true
0.8218811881188118;0.0020345154135352358;0.0001052669280957828;-0.00027586856027988094;[18 37 80 74 37];[0.2992814671278664, 0.19651479018550516, 0.21694484336805311, 0.18725889931857537, 0.1];true
0.8218811881188118;0.002108329747788795;0.00014959658398875896;-0.0002525825715427084;[84 80 46 18 42];[0.24589803449834322, 0.18446423640059278, 0.1, 0.24696025493269771, 0.22267747416836628];true
0.8218811881188118;0.002215670979164558;0.00010387652026872516;-0.0003092785244323122;[13 37 80 42 84];[0.25841742234249565, 0.1, 0.1, 0.3182474769677969, 0.2233351006897074];true
0.8218811881188118;0.0021764533086337835;0.00013711313568100063;-0.0002749765705885338;[84 80 84 80 18];[0.23669965292373937, 0.34573146763632306, 0.17476231414706067, 0.13929223016607434, 0.10351433512680255];true
0.8218811881188118;0.0020433839859798405;0.00013900065071463904;-0.00024972310784114013;[84 84 13 18 46];[0.23832330137390256, 0.31748748831616824, 0.1, 0.1, 0.24418921030992924];true
0.8218811881188118;0.0025296950648290807;9.661019338525333e-5;-0.00037118417884520095;[46 46 13 42 74];[0.2950425781232891, 0.20399250422404044, 0.23772280641895766, 0.1477161857556439, 0.11552592547806888];true
0.8218811881188118;0.0024876799173696486;0.00013094709087530182;-0.00033547964059327907;[13 46 46 80 46];[0.290142281008823, 0.24974917360803048, 0.18431052582153296, 0.17579801956161367, 0.1];true
0.8218811881188118;0.0026202824208825864;9.938898684297694e-5;-0.0003850356530083389;[46 37 84 37 42];[0.2992556442305375, 0.23675211111069525, 0.1, 0.26399224465876725, 0.1];true
0.8218811881188118;0.0021293117130617343;0.00014631152678574048;-0.0002590197809851118;[84 37 36 37 46];[0.2431831559001524, 0.1885147682662361, 0.1, 0.25011215117218977, 0.21818992466142173];true
0.8218811881188118;0.001962696421934205;0.00011003380326790595;-0.00025915844179532163;[42 84 46 13 42];[0.21345257443547633, 0.22974255360120768, 0.1, 0.21015224619974587, 0.2466526257635702];true
0.8218811881188118;0.002677838174821237;0.00010843236787134276;-0.0003878548307726129;[46 84 80 74 42];[0.31232075750189375, 0.28306816235037635, 0.1, 0.20461108014772994, 0.1];true
0.8218811881188118;0.0020762030439997557;9.819271209683785e-5;-0.0002891080765385852;[80 37 42 37 37];[0.3198587342473818, 0.155788542121781, 0.20444176475905157, 0.1, 0.21991095887178566];true
0.8218811881188118;0.0027854417071784794;0.000114569584679611;-0.0004019769810681817;[36 37 82 37 37];[0.3181180570098766, 0.1, 0.15931291558138938, 0.15318528501805795, 0.26938374239067603];true
0.8218811881188118;0.0020615311589157193;0.00012135022403791526;-0.000267462014371351;[42 37 80 84 46];[0.22420132233993684, 0.1, 0.2885687641625602, 0.1, 0.28722991349750293];true
0.8218811881188118;0.0030841603950673264;0.0001250626675266197;-0.00044656033144432195;[46 80 42 37 82];[0.3354171174624607, 0.2860574854476009, 0.1, 0.17852539708993836, 0.1];true
0.8218811881188118;0.002232169062176802;9.166942652247934e-5;-0.00032224992408841255;[13 37 82 37 37];[0.24275900621824925, 0.26733500070085103, 0.18424348363783366, 0.20566250944306602, 0.1];false
0.8218811881188118;0.0026218861053815827;9.925901889884995e-5;-0.0003854281175942688;[79 56 42 41 1];[0.28514258894851363, 0.20448636084610133, 0.1, 0.1, 0.310371050205385];false
0.8218811881188118;0.0020345154135352358;0.0001052669280957828;-0.00027586856027988094;[18 37 80 74 37];[0.2992814671278664, 0.19651479018550516, 0.21694484336805311, 0.18725889931857537, 0.1];false
0.8218811881188118;0.002108329747788795;0.00014959658398875896;-0.0002525825715427084;[84 80 46 18 42];[0.24589803449834322, 0.18446423640059278, 0.1, 0.24696025493269771, 0.22267747416836628];false
0.8218811881188118;0.002215670979164558;0.00010387652026872516;-0.0003092785244323122;[13 37 80 42 84];[0.25841742234249565, 0.1, 0.1, 0.3182474769677969, 0.2233351006897074];false
0.8218811881188118;0.0021764533086337835;0.00013711313568100063;-0.0002749765705885338;[84 80 84 80 18];[0.23669965292373937, 0.34573146763632306, 0.17476231414706067, 0.13929223016607434, 0.10351433512680255];false
0.8218811881188118;0.0020433839859798405;0.00013900065071463904;-0.00024972310784114013;[84 84 13 18 46];[0.23832330137390256, 0.31748748831616824, 0.1, 0.1, 0.24418921030992924];false
0.8218811881188118;0.0025296950648290807;9.661019338525333e-5;-0.00037118417884520095;[46 46 13 42 74];[0.2950425781232891, 0.20399250422404044, 0.23772280641895766, 0.1477161857556439, 0.11552592547806888];false
0.8218811881188118;0.0024876799173696486;0.00013094709087530182;-0.00033547964059327907;[13 46 46 80 46];[0.290142281008823, 0.24974917360803048, 0.18431052582153296, 0.17579801956161367, 0.1];false
0.8218811881188118;0.0026202824208825864;9.938898684297694e-5;-0.0003850356530083389;[46 37 84 37 42];[0.2992556442305375, 0.23675211111069525, 0.1, 0.26399224465876725, 0.1];false
0.8218811881188118;0.0021293117130617343;0.00014631152678574048;-0.0002590197809851118;[84 37 36 37 46];[0.2431831559001524, 0.1885147682662361, 0.1, 0.25011215117218977, 0.21818992466142173];false
0.8218811881188118;0.001962696421934205;0.00011003380326790595;-0.00025915844179532163;[42 84 46 13 42];[0.21345257443547633, 0.22974255360120768, 0.1, 0.21015224619974587, 0.2466526257635702];false
0.8218811881188118;0.002677838174821237;0.00010843236787134276;-0.0003878548307726129;[46 84 80 74 42];[0.31232075750189375, 0.28306816235037635, 0.1, 0.20461108014772994, 0.1];false
0.8218811881188118;0.0020762030439997557;9.819271209683785e-5;-0.0002891080765385852;[80 37 42 37 37];[0.3198587342473818, 0.155788542121781, 0.20444176475905157, 0.1, 0.21991095887178566];false
0.8218811881188118;0.0027854417071784794;0.000114569584679611;-0.0004019769810681817;[36 37 82 37 37];[0.3181180570098766, 0.1, 0.15931291558138938, 0.15318528501805795, 0.26938374239067603];false
0.8218811881188118;0.0020615311589157193;0.00012135022403791526;-0.000267462014371351;[42 37 80 84 46];[0.22420132233993684, 0.1, 0.2885687641625602, 0.1, 0.28722991349750293];false
0.8218811881188118;0.0030841603950673264;0.0001250626675266197;-0.00044656033144432195;[46 80 42 37 82];[0.3354171174624607, 0.2860574854476009, 0.1, 0.17852539708993836, 0.1];false
0.8317821782178217;0.0019405728483011583;0.00013903063153401508;-0.00021079573601449583;[13 36 7 76 88];[0.2989636185951561, 0.1, 0.1, 0.401036381404844, 0.1];true
0.8317821782178217;0.0024451285536061284;0.00012130136870973239;-0.00031041788257884666;[13 71 74 29 65];[0.2792517763369265, 0.1, 0.1784701808869411, 0.26832005073726384, 0.17395799203886866];true
0.8317821782178217;0.0020364501228914617;0.00010025013717390143;-0.0002591809263757078;[88 88 65 65 69];[0.28434098336937474, 0.2684257771690931, 0.24723323946153214, 0.1, 0.1];true
0.8317821782178217;0.0022480205297017194;0.00015021818045366176;-0.0002532083114823772;[71 88 69 96 69];[0.2621904046771308, 0.12104788762106553, 0.15593117625182318, 0.13913148897043576, 0.3216990424795447];true
0.8317821782178217;0.001998698716945114;9.666649564232162e-5;-0.0002558112762572877;[88 96 40 8 38];[0.27906991300546136, 0.11460129884723458, 0.2606098808079817, 0.24314103684244567, 0.10257787049687657];true
0.8317821782178217;0.002012374265849408;0.0001204685977594495;-0.00023831358296049605;[71 69 9 40 9];[0.23470658570671893, 0.29091057390039055, 0.1, 0.2743828403928905, 0.1];true
0.8317821782178217;0.0021322760958972418;9.232657264836418e-5;-0.0002818912425851987;[40 65 65 1 9];[0.24869093724017283, 0.1, 0.1, 0.29885085182793614, 0.252458210931891];true
0.8317821782178217;0.002850527308325646;0.00015316124775266188;-0.00035211269846288726;[1 96 96 65 71];[0.32555131433595774, 0.1225611303841447, 0.10997646723074794, 0.12774963551097868, 0.31416145253817085];true
0.8317821782178217;0.003079045934292988;0.0001323734339473652;-0.00040784453700712603;[65 96 9 65 65];[0.4299142605826568, 0.27008573941734315, 0.1, 0.1, 0.1];true
0.8317821782178217;0.0019405728483011583;0.00013903063153401508;-0.00021079573601449583;[13 36 7 76 88];[0.2989636185951561, 0.1, 0.1, 0.401036381404844, 0.1];false
0.8317821782178217;0.0024451285536061284;0.00012130136870973239;-0.00031041788257884666;[13 71 74 29 65];[0.2792517763369265, 0.1, 0.1784701808869411, 0.26832005073726384, 0.17395799203886866];false
0.8317821782178217;0.0020364501228914617;0.00010025013717390143;-0.0002591809263757078;[88 88 65 65 69];[0.28434098336937474, 0.2684257771690931, 0.24723323946153214, 0.1, 0.1];false
0.8317821782178217;0.0022480205297017194;0.00015021818045366176;-0.0002532083114823772;[71 88 69 96 69];[0.2621904046771308, 0.12104788762106553, 0.15593117625182318, 0.13913148897043576, 0.3216990424795447];false
0.8317821782178217;0.001998698716945114;9.666649564232162e-5;-0.0002558112762572877;[88 96 40 8 38];[0.27906991300546136, 0.11460129884723458, 0.2606098808079817, 0.24314103684244567, 0.10257787049687657];false
0.8317821782178217;0.002012374265849408;0.0001204685977594495;-0.00023831358296049605;[71 69 9 40 9];[0.23470658570671893, 0.29091057390039055, 0.1, 0.2743828403928905, 0.1];false
0.8317821782178217;0.0021322760958972418;9.232657264836418e-5;-0.0002818912425851987;[40 65 65 1 9];[0.24869093724017283, 0.1, 0.1, 0.29885085182793614, 0.252458210931891];false
0.8317821782178217;0.002850527308325646;0.00015316124775266188;-0.00035211269846288726;[1 96 96 65 71];[0.32555131433595774, 0.1225611303841447, 0.10997646723074794, 0.12774963551097868, 0.31416145253817085];false
0.8317821782178217;0.003079045934292988;0.0001323734339473652;-0.00040784453700712603;[65 96 9 65 65];[0.4299142605826568, 0.27008573941734315, 0.1, 0.1, 0.1];false
0.8416831683168317;0.0030249251361084083;0.00014026523927241364;-0.0003608376726319364;[18 65 32 40 22];[0.34546883692421293, 0.24132518954903792, 0.1, 0.21320597352674914, 0.1];true
0.8416831683168317;0.0024977072555526633;0.00013661849271296784;-0.0002804396133738386;[38 47 20 71 88];[0.2852566532152425, 0.16457323076547045, 0.28078500666550416, 0.1, 0.16938510935378293];true
0.8416831683168317;0.0025639478901357537;0.00014343448032451753;-0.0002851897187216186;[39 20 39 76 85];[0.3950004452527736, 0.24377769041274158, 0.1399359091929832, 0.10036035017317092, 0.1209256049683307];true
0.8416831683168317;0.00242390911218491;0.00013418489441683834;-0.0002708044438560524;[38 65 38 47 39];[0.282704585046059, 0.1819432354304822, 0.1935284948645627, 0.1, 0.24182368465889614];true
0.8416831683168317;0.0021725695800120922;0.00010219864441254217;-0.0002579354536919124;[85 47 38 47 22];[0.30334677185312653, 0.20022763022177148, 0.2180900458853004, 0.17833555203980161, 0.1];true
0.8416831683168317;0.0020465022484177325;9.171721754890079e-5;-0.0002467989137462128;[38 76 76 39 38];[0.2337257021948073, 0.3912864516277883, 0.1, 0.1, 0.17498784617740445];true
0.8416831683168317;0.0025716954041658264;9.305120018382465e-5;-0.0003288230394552934;[79 22 22 38 79];[0.2796841113829066, 0.2957403406039534, 0.22457554801314006, 0.1, 0.1];false
0.8416831683168317;0.0025880435629228402;9.423800554409077e-5;-0.00033041231405775315;[79 22 65 18 79];[0.28146205143260905, 0.1, 0.2513241135928366, 0.20267783542590678, 0.16453599954864762];false
0.8416831683168317;0.0029342001522911737;0.00015430117427032926;-0.00033466057040015037;[39 38 47 3 22];[0.40969005198145403, 0.1, 0.1, 0.19362484567367372, 0.1966851023448723];true
